ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11787640,JC384558,08/08/2019 06:16:00 PM,088XX S RACINE AVE,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,true,false,2222,022,21,71,26,1169875,1846036,2019,08/15/2019 04:12:43 PM,41.733017103,-87.653255542,"(41.733017103, -87.653255542)"
11787966,JC384904,08/08/2019 10:00:00 PM,115XX S HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,false,false,0524,005,34,53,03,1173048,1828494,2019,09/05/2019 03:55:00 PM,41.684809877,-87.642147208,"(41.684809877, -87.642147208)"
11787799,JC384826,08/08/2019 11:58:00 PM,036XX W 66TH PL,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,ALLEY,false,false,0833,008,13,65,15,1153051,1860263,2019,08/15/2019 04:12:43 PM,41.772406624,-87.714515434,"(41.772406624, -87.714515434)"
11786649,JC383405,08/08/2019 01:14:00 AM,067XX S BISHOP ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,0725,007,16,67,15,1167827,1860041,2019,08/15/2019 04:12:43 PM,41.771492911,-87.660357018,"(41.771492911, -87.660357018)"
11787632,JC384584,08/08/2019 07:52:00 PM,037XX S PRINCETON AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,true,false,0915,009,3,34,26,1174894,1880338,2019,08/15/2019 04:12:43 PM,41.82703524,-87.633846428,"(41.82703524, -87.633846428)"
11787388,JC384250,08/08/2019 04:02:00 PM,012XX S LAWNDALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1011,010,24,29,15,1151904,1894149,2019,08/15/2019 04:12:43 PM,41.865417011,-87.717830262,"(41.865417011, -87.717830262)"
11787680,JC384580,08/08/2019 08:00:00 PM,0000X W HUBBARD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1831,018,42,8,15,1176188,1903316,2019,08/15/2019 04:12:43 PM,41.890059431,-87.628406847,"(41.890059431, -87.628406847)"
11787800,JC384691,08/08/2019 09:28:00 PM,005XX E 47TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0223,002,3,38,04B,1180542,1873970,2019,04/21/2020 03:47:53 PM,41.809432891,-87.613320823,"(41.809432891, -87.613320823)"
11787685,JC384444,08/08/2019 04:38:00 PM,014XX S ST LOUIS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,false,false,1021,010,24,29,15,1153271,1892811,2019,08/15/2019 04:12:43 PM,41.861718384,-87.71284742,"(41.861718384, -87.71284742)"
11788155,JC383718,08/08/2019 08:00:00 AM,011XX W 110TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,2234,022,34,75,04A,1170660,1831854,2019,08/15/2019 04:12:43 PM,41.694082504,-87.650791574,"(41.694082504, -87.650791574)"
11787689,JC384265,08/08/2019 04:23:00 PM,015XX S AVERS AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,1014,010,24,29,04A,1150962,1892221,2019,08/15/2019 04:12:43 PM,41.860144834,-87.721338861,"(41.860144834, -87.721338861)"
11787658,JC384650,08/08/2019 08:30:00 PM,065XX S LAFLIN ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,true,false,0725,007,16,67,26,1167464,1861270,2019,08/15/2019 04:12:43 PM,41.774873231,-87.661652469,"(41.774873231, -87.661652469)"
11786879,JC383592,08/08/2019 08:10:00 AM,012XX N MASON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,true,false,2531,025,29,25,15,1136466,1907728,2019,08/15/2019 04:12:43 PM,41.902969343,-87.774179787,"(41.902969343, -87.774179787)"
11787764,JC384492,08/08/2019 04:55:00 PM,075XX S COLES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0421,004,7,43,15,1195726,1855890,2019,08/15/2019 04:12:43 PM,41.759457709,-87.558227405,"(41.759457709, -87.558227405)"
11788081,JC384845,08/08/2019 10:58:00 PM,029XX N WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,false,false,1432,014,32,21,15,1159856,1919275,2019,08/15/2019 04:12:43 PM,41.934204659,-87.687944171,"(41.934204659, -87.687944171)"
11787672,JC384639,08/08/2019 08:36:00 PM,048XX W POLK ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1533,015,29,25,04A,1144268,1895859,2019,08/15/2019 04:12:43 PM,41.870256281,-87.745819659,"(41.870256281, -87.745819659)"
11786641,JC383378,08/08/2019 12:30:00 AM,011XX W 70TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0733,007,6,68,15,1169754,1858377,2019,08/15/2019 04:12:43 PM,41.766885092,-87.653341515,"(41.766885092, -87.653341515)"
11787737,JC384652,08/08/2019 08:50:00 PM,013XX N PAULINA ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1433,014,1,24,03,1164815,1909102,2019,08/15/2019 04:12:43 PM,41.906185429,-87.670009139,"(41.906185429, -87.670009139)"
11787881,JC384843,08/08/2019 11:42:00 PM,091XX S SOUTH CHICAGO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0423,004,7,48,15,1196725,1844959,2019,08/15/2019 04:12:43 PM,41.729437445,-87.55492857,"(41.729437445, -87.55492857)"
11787446,JC384302,08/08/2019 04:25:00 PM,052XX W ALTGELD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,2515,025,31,19,15,1141126,1916136,2019,08/15/2019 04:12:43 PM,41.925957197,-87.756854875,"(41.925957197, -87.756854875)"
11786684,JC383432,08/08/2019 01:55:00 AM,089XX S LOWE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE,false,false,2223,022,21,71,15,1173534,1845743,2019,08/15/2019 04:12:43 PM,41.732132952,-87.639859581,"(41.732132952, -87.639859581)"
11787831,JC384727,08/08/2019 09:30:00 PM,042XX W 31ST ST,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,false,false,1031,010,22,30,03,1148421,1883699,2019,08/15/2019 04:12:43 PM,41.836808691,-87.730885744,"(41.836808691, -87.730885744)"
11787141,JC383901,08/08/2019 12:05:00 PM,002XX E 47TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0224,002,3,38,15,1178569,1873912,2019,08/15/2019 04:12:43 PM,41.809318865,-87.620559144,"(41.809318865, -87.620559144)"
11786902,JC383671,08/08/2019 09:41:00 AM,0000X E 111TH ST,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,CTA BUS STOP,true,false,0531,005,9,49,26,1178716,1831381,2019,08/15/2019 04:12:43 PM,41.692605563,-87.621310927,"(41.692605563, -87.621310927)"
11787821,JC384782,08/08/2019 11:02:00 PM,004XX S PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1132,011,28,26,15,1149796,1897641,2019,10/31/2019 03:50:03 PM,41.875040676,-87.725478099,"(41.875040676, -87.725478099)"
11786713,JC383437,08/08/2019 02:57:00 AM,030XX N DAVLIN CT,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2523,025,30,21,03,1149840,1920165,2019,08/15/2019 04:12:43 PM,41.936847895,-87.724729803,"(41.936847895, -87.724729803)"
11786659,JC383409,08/08/2019 12:37:00 AM,059XX S THROOP ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,true,false,0713,007,16,67,04A,1168676,1865343,2019,08/15/2019 04:12:43 PM,41.786023978,-87.657092032,"(41.786023978, -87.657092032)"
11786697,JC383401,08/08/2019 12:28:00 AM,057XX S WOOD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0715,007,15,67,15,1165329,1866660,2019,08/15/2019 04:12:43 PM,41.789709573,-87.6693265,"(41.789709573, -87.6693265)"
11786642,JC383370,08/08/2019 12:22:00 AM,082XX S EBERHART AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0631,006,6,44,15,1181010,1850424,2019,08/15/2019 04:12:43 PM,41.744809605,-87.61232838,"(41.744809605, -87.61232838)"
11786793,JC383472,08/08/2019 04:05:00 AM,003XX S PLYMOUTH CT,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0113,001,4,32,15,1176134,1898835,2019,08/15/2019 04:12:43 PM,41.877764533,-87.628740269,"(41.877764533, -87.628740269)"
11787534,JC384496,08/08/2019 04:30:00 PM,055XX S KOMENSKY AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0813,008,13,62,03,1150310,1867606,2019,08/15/2019 04:12:43 PM,41.792610652,-87.724372651,"(41.792610652, -87.724372651)"
11786936,JC383754,08/08/2019 01:25:00 AM,041XX W GLADYS AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,VACANT LOT/LAND,false,false,1132,011,28,26,15,1148785,1898032,2019,08/15/2019 04:12:43 PM,41.876133213,-87.729180005,"(41.876133213, -87.729180005)"
11793253,JC391155,08/13/2019 06:26:00 PM,038XX W AINSLIE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1712,017,39,14,04A,1150007,1932287,2019,08/20/2019 04:08:03 PM,41.970108319,-87.723799195,"(41.970108319, -87.723799195)"
11792361,JC390186,08/13/2019 12:03:00 AM,028XX W FLOURNOY ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,true,false,1135,011,28,27,04A,1157507,1896906,2019,08/30/2019 03:57:40 PM,41.872870422,-87.697186337,"(41.872870422, -87.697186337)"
11792932,JC390769,08/13/2019 01:58:00 PM,045XX S HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,DEPARTMENT STORE,true,false,0925,009,11,61,03,1171734,1874654,2019,10/17/2019 04:03:23 PM,41.81150781,-87.645606798,"(41.81150781, -87.645606798)"
11789140,JC386082,08/09/2019 09:29:00 PM,045XX W 63RD ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0813,008,13,65,04A,1147374,1862448,2019,08/16/2019 04:17:00 PM,41.778512834,-87.735270282,"(41.778512834, -87.735270282)"
11788505,JC385442,08/09/2019 12:20:00 PM,073XX S UNION AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0732,007,6,68,03,1172901,1856291,2019,08/16/2019 04:17:00 PM,41.761092004,-87.641867997,"(41.761092004, -87.641867997)"
11788502,JC385418,08/09/2019 11:01:00 AM,079XX S COTTAGE GROVE AVE,0555,ASSAULT,AGG PRO.EMP: HANDGUN,ALLEY,true,false,0624,006,6,44,04A,1182931,1852601,2019,08/16/2019 04:17:00 PM,41.750739142,-87.605222136,"(41.750739142, -87.605222136)"
11788159,JC385039,08/09/2019 07:55:00 AM,089XX S BURLEY AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0424,004,10,46,04B,1199225,1846228,2019,08/16/2019 04:17:00 PM,41.732857275,-87.545728081,"(41.732857275, -87.545728081)"
11789062,JC386035,08/09/2019 07:22:00 PM,130XX S INDIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0533,005,9,54,15,1179915,1819012,2019,08/16/2019 04:17:00 PM,41.658635903,-87.617297524,"(41.658635903, -87.617297524)"
11787852,JC384840,08/09/2019 12:24:00 AM,023XX W JACKSON BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1225,012,27,28,15,1160849,1898642,2019,08/16/2019 04:17:00 PM,41.877565543,-87.684868127,"(41.877565543, -87.684868127)"
11788897,JC386010,08/09/2019 08:11:00 PM,041XX W WELLINGTON AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,false,false,2523,025,31,21,03,1148129,1919622,2019,08/16/2019 04:17:00 PM,41.935391015,-87.731032033,"(41.935391015, -87.731032033)"
11791081,JC388734,08/09/2019 11:57:00 PM,030XX W SCHUBERT AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,1411,014,32,22,03,1155663,1917794,2019,08/16/2019 04:17:00 PM,41.930226265,-87.703393411,"(41.930226265, -87.703393411)"
11789568,JC386167,08/09/2019 10:30:00 PM,060XX S CAMPBELL AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE-GARAGE,false,false,0825,008,16,66,03,1160737,1864599,2019,08/16/2019 04:17:00 PM,41.784149999,-87.686220943,"(41.784149999, -87.686220943)"
11788603,JC385570,08/09/2019 02:22:00 PM,019XX N AUSTIN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,2513,025,29,25,04A,1136098,1912178,2019,08/16/2019 04:17:00 PM,41.915187259,-87.775425225,"(41.915187259, -87.775425225)"
11788404,JC385329,08/09/2019 11:43:00 AM,013XX N HUDSON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1821,018,27,8,15,1173068,1909520,2019,08/16/2019 04:17:00 PM,41.907153315,-87.639680572,"(41.907153315, -87.639680572)"
11788518,JC385525,08/09/2019 01:45:00 PM,001XX E 86TH ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,true,false,0632,006,6,44,26,1178795,1848012,2019,08/16/2019 04:17:00 PM,41.738241432,-87.620517596,"(41.738241432, -87.620517596)"
11789032,JC385885,08/09/2019 06:14:00 PM,030XX W MADISON ST,031A,ROBBERY,ARMED: HANDGUN,CLEANING STORE,false,false,1222,012,27,27,03,1155864,1899859,2019,08/16/2019 04:17:00 PM,41.881007008,-87.703138973,"(41.881007008, -87.703138973)"
11789847,JC387224,08/09/2019 10:45:00 PM,029XX N CLYBOURN AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,false,false,1931,019,32,5,03,1161630,1919455,2019,08/16/2019 04:17:00 PM,41.934661759,-87.681419722,"(41.934661759, -87.681419722)"
11788969,JC385870,08/09/2019 06:10:00 PM,054XX S LAFLIN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0934,009,16,61,04A,1167260,1868692,2019,08/16/2019 04:17:00 PM,41.79524448,-87.662187928,"(41.79524448, -87.662187928)"
11788893,JC385912,08/09/2019 06:50:00 PM,042XX W ARMITAGE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,2522,025,35,20,04A,1147826,1912951,2019,08/16/2019 04:17:00 PM,41.917091011,-87.732317425,"(41.917091011, -87.732317425)"
11788638,JC385668,08/09/2019 03:11:00 PM,029XX S DEARBORN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,true,false,0133,001,3,35,15,1176459,1885004,2019,08/16/2019 04:17:00 PM,41.839804007,-87.627964177,"(41.839804007, -87.627964177)"
11789111,JC386175,08/09/2019 10:01:00 PM,075XX N PAULINA ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,CTA STATION,false,false,2422,024,49,1,03,1163631,1950121,2019,08/16/2019 04:17:00 PM,42.018768416,-87.673197561,"(42.018768416, -87.673197561)"
11788457,JC385327,08/09/2019 04:00:00 AM,041XX W CERMAK RD,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,1012,010,24,29,04A,1149296,1889061,2019,08/16/2019 04:17:00 PM,41.851505828,-87.727536202,"(41.851505828, -87.727536202)"
11789008,JC385895,08/09/2019 06:28:00 PM,033XX W CERMAK RD,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1024,010,22,30,04B,1154549,1889181,2019,08/16/2019 04:17:00 PM,41.851731811,-87.708253083,"(41.851731811, -87.708253083)"
11789197,JC386251,08/09/2019 11:44:00 PM,065XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0723,007,20,68,15,1172090,1861651,2019,08/16/2019 04:17:00 PM,41.775818341,-87.644683072,"(41.775818341, -87.644683072)"
11787938,JC384918,08/09/2019 02:48:00 AM,035XX W MC LEAN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1413,014,26,22,03,1152637,1913398,2019,08/16/2019 04:17:00 PM,41.918223739,-87.714629836,"(41.918223739, -87.714629836)"
11788968,JC386011,08/09/2019 07:45:00 PM,010XX W 51ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0933,009,20,61,15,1170045,1870991,2019,08/16/2019 04:17:00 PM,41.801493071,-87.651908467,"(41.801493071, -87.651908467)"
11787904,JC384929,08/09/2019 03:09:00 AM,072XX S ABERDEEN ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,SIDEWALK,false,false,0733,007,6,68,15,1170233,1856899,2019,08/16/2019 04:17:00 PM,41.762818868,-87.651628726,"(41.762818868, -87.651628726)"
11788975,JC386073,08/09/2019 08:49:00 PM,017XX E 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0431,004,7,51,15,1189359,1842323,2019,08/16/2019 04:17:00 PM,41.722383615,-87.581996008,"(41.722383615, -87.581996008)"
11789016,JC385715,08/09/2019 04:09:00 PM,034XX N CICERO AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1634,016,31,15,04B,1143771,1922387,2019,01/13/2020 03:57:30 PM,41.943061332,-87.74697858,"(41.943061332, -87.74697858)"
11789112,JC386241,08/09/2019 11:28:00 PM,036XX W DOUGLAS BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,PARK PROPERTY,false,false,1011,010,24,29,04B,1152142,1893044,2019,08/16/2019 04:17:00 PM,41.862380079,-87.716985672,"(41.862380079, -87.716985672)"
11788963,JC386066,08/09/2019 08:57:00 PM,004XX E 46TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,true,0221,002,3,38,04A,1180068,1874618,2019,08/16/2019 04:17:00 PM,41.811221941,-87.615039491,"(41.811221941, -87.615039491)"
11788148,JC385037,08/09/2019 06:51:00 AM,014XX S KEDVALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,true,false,1011,010,24,29,15,1148947,1892881,2019,08/16/2019 04:17:00 PM,41.86199513,-87.728718401,"(41.86199513, -87.728718401)"
11788780,JC385676,08/09/2019 03:14:00 PM,014XX S KENNETH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,true,false,1011,010,24,29,15,1146949,1892835,2019,08/16/2019 04:17:00 PM,41.861907278,-87.736053996,"(41.861907278, -87.736053996)"
11789069,JC386172,08/09/2019 10:32:00 PM,071XX S VINCENNES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0731,007,6,69,15,1176589,1857611,2019,08/16/2019 04:17:00 PM,41.764632089,-87.628311641,"(41.764632089, -87.628311641)"
11788111,JC385038,08/09/2019 07:28:00 AM,047XX S LAKE SHORE DR NB,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0222,002,4,39,04A,1187513,1874131,2019,08/16/2019 04:17:00 PM,41.809711578,-87.587747647,"(41.809711578, -87.587747647)"
11789074,JC386077,08/09/2019 08:31:00 PM,068XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,true,false,0322,003,6,69,04A,1178340,1859786,2019,08/16/2019 04:17:00 PM,41.770560961,-87.621827851,"(41.770560961, -87.621827851)"
11792640,JC390518,08/01/2019 03:00:00 AM,003XX S DEARBORN ST,031A,ROBBERY,ARMED: HANDGUN,CTA PLATFORM,false,false,0113,001,4,32,03,1175986,1898799,2019,08/17/2019 03:57:45 PM,41.87766908,-87.629284766,"(41.87766908, -87.629284766)"
11790076,JC387356,08/10/2019 07:30:00 PM,087XX S WALLACE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,"SCHOOL, PUBLIC, GROUNDS",false,false,2223,022,21,71,04A,1173832,1846929,2019,08/17/2019 04:05:51 PM,41.735380901,-87.638732821,"(41.735380901, -87.638732821)"
11789671,JC386668,08/10/2019 11:42:00 AM,087XX S EXCHANGE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,APARTMENT,false,false,0423,004,10,46,04B,1197282,1847591,2019,08/17/2019 04:05:51 PM,41.736646026,-87.552800739,"(41.736646026, -87.552800739)"
11790034,JC387402,08/10/2019 09:40:00 PM,066XX S MORGAN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ABANDONED BUILDING,true,false,0723,007,6,68,15,1170787,1860819,2019,08/17/2019 04:05:51 PM,41.773563766,-87.649483994,"(41.773563766, -87.649483994)"
11789356,JC386505,08/10/2019 05:22:00 AM,077XX S LOWE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0621,006,6,71,15,1173306,1853661,2019,08/17/2019 04:05:51 PM,41.753866016,-87.640461283,"(41.753866016, -87.640461283)"
11789094,JC386263,08/10/2019 01:06:00 AM,028XX W 21ST ST,051A,ASSAULT,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,1023,010,12,30,04A,1157597,1889932,2019,08/17/2019 04:05:51 PM,41.853731208,-87.697045674,"(41.853731208, -87.697045674)"
11789776,JC387063,08/10/2019 04:22:00 PM,039XX W NORTH AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,2535,025,26,23,15,1149639,1910341,2019,08/17/2019 04:05:51 PM,41.909893864,-87.725724339,"(41.909893864, -87.725724339)"
11790016,JC387284,08/10/2019 07:02:00 PM,121XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0523,005,34,53,15,1173189,1824269,2019,08/17/2019 04:05:51 PM,41.673212688,-87.64175519,"(41.673212688, -87.64175519)"
11789535,JC386727,08/10/2019 12:08:00 PM,025XX W 72ND ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0832,008,18,66,15,1160845,1856829,2019,08/17/2019 04:05:51 PM,41.762825789,-87.686039386,"(41.762825789, -87.686039386)"
11790127,JC387493,08/10/2019 11:47:00 PM,051XX W FULTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),true,false,1532,015,28,25,15,1141893,1901453,2019,08/17/2019 04:05:51 PM,41.8856512,-87.754400619,"(41.8856512, -87.754400619)"
11789188,JC386243,08/10/2019 12:00:00 AM,036XX W DOUGLAS BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1011,010,24,29,03,1152116,1893208,2019,08/17/2019 04:05:51 PM,41.862830626,-87.717076794,"(41.862830626, -87.717076794)"
11789602,JC386705,08/10/2019 11:25:00 AM,050XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0933,009,20,61,15,1166526,1871316,2019,08/17/2019 04:05:51 PM,41.802460738,-87.664804685,"(41.802460738, -87.664804685)"
11790078,JC387336,08/10/2019 09:07:00 PM,003XX N CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1113,011,28,25,15,1144327,1901468,2019,08/17/2019 04:05:51 PM,41.885646954,-87.745462,"(41.885646954, -87.745462)"
11789229,JC386249,08/10/2019 12:30:00 AM,072XX S ARTESIAN AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0832,008,18,66,04B,1161296,1856575,2019,05/15/2020 03:48:40 PM,41.762119451,-87.68439341,"(41.762119451, -87.68439341)"
11790163,JC387393,08/10/2019 10:36:00 PM,057XX S ABERDEEN ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,false,false,0712,007,16,68,04B,1169963,1866739,2019,06/05/2020 03:46:23 PM,41.78982689,-87.652332723,"(41.78982689, -87.652332723)"
11789243,JC386299,08/10/2019 01:34:00 AM,117XX S AVENUE O,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0433,004,10,55,15,1200928,1827725,2019,08/17/2019 04:05:51 PM,41.682040539,-87.540113754,"(41.682040539, -87.540113754)"
11789136,JC386313,08/10/2019 01:34:00 AM,060XX S LA SALLE ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0311,003,20,68,15,1176338,1864908,2019,08/17/2019 04:05:51 PM,41.784661492,-87.629012578,"(41.784661492, -87.629012578)"
11789630,JC386806,08/10/2019 01:20:00 PM,018XX W 63RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0714,007,15,67,15,1165217,1862892,2019,08/17/2019 04:05:51 PM,41.779372075,-87.669843784,"(41.779372075, -87.669843784)"
11789897,JC387003,08/10/2019 04:14:00 PM,079XX S LAFAYETTE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,0623,006,17,44,04A,1177319,1852259,2019,08/17/2019 04:05:51 PM,41.749929136,-87.625797344,"(41.749929136, -87.625797344)"
11790090,JC387423,08/10/2019 11:23:00 PM,012XX S WASHTENAW AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1023,010,28,29,15,1158558,1894442,2019,08/17/2019 04:05:51 PM,41.866087522,-87.693395057,"(41.866087522, -87.693395057)"
11790093,JC387496,08/10/2019 11:36:00 PM,049XX N DRAKE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,1712,017,33,14,15,1151829,1932493,2019,08/17/2019 04:05:51 PM,41.970637829,-87.717094123,"(41.970637829, -87.717094123)"
11790045,JC387384,08/10/2019 09:30:00 PM,050XX S ST LAWRENCE AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0223,002,4,38,03,1181113,1871570,2019,08/17/2019 04:05:51 PM,41.802833946,-87.611300468,"(41.802833946, -87.611300468)"
11789860,JC387160,08/10/2019 05:53:00 PM,015XX W MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0725,007,16,67,15,1167300,1860301,2019,08/17/2019 04:05:51 PM,41.772217684,-87.662281387,"(41.772217684, -87.662281387)"
11789641,JC386809,08/10/2019 01:08:00 PM,079XX S PARNELL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,true,true,0621,006,17,44,04A,1174008,1852295,2019,08/17/2019 04:05:51 PM,41.750101999,-87.637929163,"(41.750101999, -87.637929163)"
